country,country_code,type,ticker,yield,date
IT,IT,3Y,IT3Y,3.736,2006-06-30
IT,IT,3Y,IT3Y,3.654,2006-07-31
IT,IT,3Y,IT3Y,3.614,2006-08-31
IT,IT,3Y,IT3Y,3.667,2006-09-30
IT,IT,3Y,IT3Y,3.756,2006-10-31
IT,IT,3Y,IT3Y,3.703,2006-11-30
IT,IT,3Y,IT3Y,3.97,2006-12-31
IT,IT,3Y,IT3Y,4.023,2007-01-31
IT,IT,3Y,IT3Y,3.934,2007-02-28
IT,IT,3Y,IT3Y,4.062,2007-03-31
IT,IT,3Y,IT3Y,4.164,2007-04-30
IT,IT,3Y,IT3Y,4.457,2007-05-31
IT,IT,3Y,IT3Y,4.564,2007-06-30
IT,IT,3Y,IT3Y,4.462,2007-07-31
IT,IT,3Y,IT3Y,4.227,2007-08-31
IT,IT,3Y,IT3Y,4.278,2007-09-30
IT,IT,3Y,IT3Y,4.323,2007-10-31
IT,IT,3Y,IT3Y,4.074,2007-11-30
IT,IT,3Y,IT3Y,4.241,2007-12-31
IT,IT,3Y,IT3Y,3.63,2008-01-31
IT,IT,3Y,IT3Y,3.478,2008-02-29
IT,IT,3Y,IT3Y,3.864,2008-03-31
IT,IT,3Y,IT3Y,4.099,2008-04-30
IT,IT,3Y,IT3Y,4.562,2008-05-31
IT,IT,3Y,IT3Y,5.039,2008-06-30
IT,IT,3Y,IT3Y,4.659,2008-07-31
IT,IT,3Y,IT3Y,4.482,2008-08-31
IT,IT,3Y,IT3Y,4.158,2008-09-30
IT,IT,3Y,IT3Y,3.659,2008-10-31
IT,IT,3Y,IT3Y,3.409,2008-11-30
IT,IT,3Y,IT3Y,3.53,2008-12-31
IT,IT,3Y,IT3Y,2.871,2009-01-31
IT,IT,3Y,IT3Y,2.673,2009-02-28
IT,IT,3Y,IT3Y,2.332,2009-03-31
IT,IT,3Y,IT3Y,2.464,2009-04-30
IT,IT,3Y,IT3Y,2.517,2009-05-31
IT,IT,3Y,IT3Y,2.291,2009-06-30
IT,IT,3Y,IT3Y,2.039,2009-07-31
IT,IT,3Y,IT3Y,2.083,2009-08-31
IT,IT,3Y,IT3Y,1.853,2009-09-30
IT,IT,3Y,IT3Y,2.034,2009-10-31
IT,IT,3Y,IT3Y,2.06,2009-11-30
IT,IT,3Y,IT3Y,2.042,2009-12-31
IT,IT,3Y,IT3Y,2.423,2010-01-31
IT,IT,3Y,IT3Y,2.021,2010-02-28
IT,IT,3Y,IT3Y,1.817,2010-03-31
IT,IT,3Y,IT3Y,2.086,2010-04-30
IT,IT,3Y,IT3Y,2.429,2010-05-31
IT,IT,3Y,IT3Y,2.385,2010-06-30
IT,IT,3Y,IT3Y,2.34,2010-07-31
IT,IT,3Y,IT3Y,2.27,2010-08-31
IT,IT,3Y,IT3Y,2.438,2010-09-30
IT,IT,3Y,IT3Y,2.408,2010-10-31
IT,IT,3Y,IT3Y,3.373,2010-11-30
IT,IT,3Y,IT3Y,3.348,2010-12-31
IT,IT,3Y,IT3Y,3.202,2011-01-31
IT,IT,3Y,IT3Y,3.243,2011-02-28
IT,IT,3Y,IT3Y,3.186,2011-03-31
IT,IT,3Y,IT3Y,3.427,2011-04-30
IT,IT,3Y,IT3Y,3.47,2011-05-31
IT,IT,3Y,IT3Y,3.578,2011-06-30
IT,IT,3Y,IT3Y,4.892,2011-07-31
IT,IT,3Y,IT3Y,3.998,2011-08-31
IT,IT,3Y,IT3Y,4.644,2011-09-30
IT,IT,3Y,IT3Y,5.512,2011-10-31
IT,IT,3Y,IT3Y,7.486,2011-11-30
IT,IT,3Y,IT3Y,5.21,2011-12-31
IT,IT,3Y,IT3Y,4.016,2012-01-31
IT,IT,3Y,IT3Y,2.911,2012-02-29
IT,IT,3Y,IT3Y,3.458,2012-03-31
IT,IT,3Y,IT3Y,3.709,2012-04-30
IT,IT,3Y,IT3Y,4.938,2012-05-31
IT,IT,3Y,IT3Y,4.386,2012-06-30
IT,IT,3Y,IT3Y,4.767,2012-07-31
IT,IT,3Y,IT3Y,3.681,2012-08-31
IT,IT,3Y,IT3Y,3.035,2012-09-30
IT,IT,3Y,IT3Y,2.869,2012-10-31
IT,IT,3Y,IT3Y,2.443,2012-11-30
IT,IT,3Y,IT3Y,2.558,2012-12-31
IT,IT,3Y,IT3Y,2.256,2013-01-31
IT,IT,3Y,IT3Y,2.737,2013-02-28
IT,IT,3Y,IT3Y,2.735,2013-03-31
IT,IT,3Y,IT3Y,1.877,2013-04-30
IT,IT,3Y,IT3Y,2.167,2013-05-31
IT,IT,3Y,IT3Y,2.562,2013-06-30
IT,IT,3Y,IT3Y,2.307,2013-07-31
IT,IT,3Y,IT3Y,2.322,2013-08-31
IT,IT,3Y,IT3Y,2.524,2013-09-30
IT,IT,3Y,IT3Y,1.974,2013-10-31
IT,IT,3Y,IT3Y,1.626,2013-11-30
IT,IT,3Y,IT3Y,1.72,2013-12-31
IT,IT,3Y,IT3Y,1.419,2014-01-31
IT,IT,3Y,IT3Y,1.228,2014-02-28
IT,IT,3Y,IT3Y,1.286,2014-03-31
IT,IT,3Y,IT3Y,1.196,2014-04-30
IT,IT,3Y,IT3Y,1.116,2014-05-31
IT,IT,3Y,IT3Y,0.846,2014-06-30
IT,IT,3Y,IT3Y,0.743,2014-07-31
IT,IT,3Y,IT3Y,0.652,2014-08-31
IT,IT,3Y,IT3Y,0.605,2014-09-30
IT,IT,3Y,IT3Y,0.803,2014-10-31
IT,IT,3Y,IT3Y,0.688,2014-11-30
IT,IT,3Y,IT3Y,0.668,2014-12-31
IT,IT,3Y,IT3Y,0.533,2015-01-31
IT,IT,3Y,IT3Y,0.285,2015-02-28
IT,IT,3Y,IT3Y,0.273,2015-03-31
IT,IT,3Y,IT3Y,0.301,2015-04-30
IT,IT,3Y,IT3Y,0.324,2015-05-31
IT,IT,3Y,IT3Y,0.613,2015-06-30
IT,IT,3Y,IT3Y,0.244,2015-07-31
IT,IT,3Y,IT3Y,0.38,2015-08-31
IT,IT,3Y,IT3Y,0.292,2015-09-30
IT,IT,3Y,IT3Y,0.144,2015-10-31
IT,IT,3Y,IT3Y,0.0839,2015-11-30
IT,IT,3Y,IT3Y,0.0931,2015-12-31
IT,IT,3Y,IT3Y,0.0276,2016-01-31
IT,IT,3Y,IT3Y,0.0293,2016-02-29
IT,IT,3Y,IT3Y,0.0295,2016-03-31
IT,IT,3Y,IT3Y,0.0371,2016-04-30
IT,IT,3Y,IT3Y,-0.0052,2016-05-31
IT,IT,3Y,IT3Y,0.014,2016-06-30
IT,IT,3Y,IT3Y,-0.005,2016-07-31
IT,IT,3Y,IT3Y,-0.004,2016-08-31
IT,IT,3Y,IT3Y,-0.005,2016-09-30
IT,IT,3Y,IT3Y,0.17,2016-10-31
IT,IT,3Y,IT3Y,0.3958,2016-11-30
IT,IT,3Y,IT3Y,0.0388,2016-12-31
IT,IT,3Y,IT3Y,0.2665,2017-01-31
IT,IT,3Y,IT3Y,0.3434,2017-02-28
IT,IT,3Y,IT3Y,0.3455,2017-03-31
IT,IT,3Y,IT3Y,0.2726,2017-04-30
IT,IT,3Y,IT3Y,0.32,2017-05-31
IT,IT,3Y,IT3Y,0.245,2017-06-30
IT,IT,3Y,IT3Y,0.178,2017-07-31
IT,IT,3Y,IT3Y,0.1519,2017-08-31
IT,IT,3Y,IT3Y,0.131,2017-09-30
IT,IT,3Y,IT3Y,0.0093,2017-10-31
IT,IT,3Y,IT3Y,-0.092,2017-11-30
IT,IT,3Y,IT3Y,0.102,2017-12-31
IT,IT,3Y,IT3Y,0.072,2018-01-31
IT,IT,3Y,IT3Y,0.19,2018-02-28
IT,IT,3Y,IT3Y,-0.024,2018-03-31
IT,IT,3Y,IT3Y,0.009,2018-04-30
IT,IT,3Y,IT3Y,1.462,2018-05-31
IT,IT,3Y,IT3Y,1.041,2018-06-30
IT,IT,3Y,IT3Y,1.104,2018-07-31
IT,IT,3Y,IT3Y,1.969,2018-08-31
IT,IT,3Y,IT3Y,1.586,2018-09-30
IT,IT,3Y,IT3Y,1.856,2018-10-31
IT,IT,3Y,IT3Y,1.45,2018-11-30
IT,IT,3Y,IT3Y,0.956,2018-12-31
IT,IT,3Y,IT3Y,0.718,2019-01-31
IT,IT,3Y,IT3Y,0.879,2019-02-28
IT,IT,3Y,IT3Y,0.751,2019-03-31
IT,IT,3Y,IT3Y,0.964,2019-04-30
IT,IT,3Y,IT3Y,1.204,2019-05-31
IT,IT,3Y,IT3Y,0.748,2019-06-30
IT,IT,3Y,IT3Y,0.291,2019-07-31
IT,IT,3Y,IT3Y,0.016,2019-08-31
IT,IT,3Y,IT3Y,-0.153,2019-09-30
IT,IT,3Y,IT3Y,-0.07,2019-10-31
IT,IT,3Y,IT3Y,0.089,2019-11-30
IT,IT,3Y,IT3Y,0.079,2019-12-31
IT,IT,3Y,IT3Y,-0.155,2020-01-31
IT,IT,3Y,IT3Y,0.026,2020-02-29
IT,IT,3Y,IT3Y,0.458,2020-03-31
IT,IT,3Y,IT3Y,0.6,2020-04-30
IT,IT,3Y,IT3Y,0.575,2020-05-31
IT,IT,3Y,IT3Y,0.253,2020-06-30
IT,IT,3Y,IT3Y,0.099,2020-07-31
IT,IT,3Y,IT3Y,0.079,2020-08-31
IT,IT,3Y,IT3Y,-0.095,2020-09-30
IT,IT,3Y,IT3Y,-0.256,2020-10-31
IT,IT,3Y,IT3Y,-0.352,2020-11-30
IT,IT,3Y,IT3Y,-0.409,2020-12-31
IT,IT,3Y,IT3Y,-0.303,2021-01-31
IT,IT,3Y,IT3Y,-0.23,2021-02-28
IT,IT,3Y,IT3Y,-0.262,2021-03-31
IT,IT,3Y,IT3Y,-0.187,2021-04-30
IT,IT,3Y,IT3Y,-0.157,2021-05-31
IT,IT,3Y,IT3Y,-0.193,2021-06-30
IT,IT,3Y,IT3Y,-0.279,2021-07-31
IT,IT,3Y,IT3Y,-0.285,2021-08-31
IT,IT,3Y,IT3Y,-0.243,2021-09-30
IT,IT,3Y,IT3Y,0.011,2021-10-31
IT,IT,3Y,IT3Y,-0.12,2021-11-30
IT,IT,3Y,IT3Y,0.123,2021-12-31
IT,IT,3Y,IT3Y,0.164,2022-01-31
IT,IT,3Y,IT3Y,0.518,2022-02-28
IT,IT,3Y,IT3Y,0.906,2022-03-31
IT,IT,3Y,IT3Y,1.521,2022-04-30
IT,IT,3Y,IT3Y,1.786,2022-05-31
IT,IT,3Y,IT3Y,1.936,2022-06-30
IT,IT,3Y,IT3Y,1.81,2022-07-31
IT,IT,3Y,IT3Y,2.607,2022-08-31
IT,IT,3Y,IT3Y,3.291,2022-09-30
IT,IT,3Y,IT3Y,3.153,2022-10-31
IT,IT,3Y,IT3Y,3.007,2022-11-30
IT,IT,3Y,IT3Y,3.56,2022-12-31
IT,IT,3Y,IT3Y,3.413,2023-01-31
IT,IT,3Y,IT3Y,3.8,2023-02-28
IT,IT,3Y,IT3Y,3.392,2023-03-31
IT,IT,3Y,IT3Y,3.458,2023-04-30
IT,IT,3Y,IT3Y,3.416,2023-05-31
IT,IT,3Y,IT3Y,3.767,2023-06-30
IT,IT,3Y,IT3Y,3.574,2023-07-31
IT,IT,3Y,IT3Y,3.541,2023-08-31
IT,IT,3Y,IT3Y,4.0,2023-09-30
IT,IT,3Y,IT3Y,3.805,2023-10-31
IT,IT,3Y,IT3Y,3.339,2023-11-30
IT,IT,3Y,IT3Y,2.773,2023-12-31
IT,IT,3Y,IT3Y,2.869,2024-01-31
IT,IT,3Y,IT3Y,3.243,2024-02-29
IT,IT,3Y,IT3Y,3.152,2024-03-31
IT,IT,3Y,IT3Y,3.377,2024-04-30
IT,IT,3Y,IT3Y,3.436,2024-05-31
IT,IT,3Y,IT3Y,3.384,2024-06-30
IT,IT,3Y,IT3Y,2.911,2024-07-31
IT,IT,3Y,IT3Y,2.818,2024-08-31
IT,IT,3Y,IT3Y,2.42,2024-09-30
IT,IT,3Y,IT3Y,2.706,2024-10-31
IT,IT,3Y,IT3Y,2.2475,2024-11-30
IT,IT,3Y,IT3Y,2.393,2024-12-31
IT,IT,3Y,IT3Y,2.503,2025-01-31
IT,IT,3Y,IT3Y,2.3585,2025-02-28
IT,IT,3Y,IT3Y,2.564,2025-03-31
IT,IT,3Y,IT3Y,2.217,2025-04-30
IT,IT,3Y,IT3Y,2.192,2025-05-31
IT,IT,3Y,IT3Y,2.2565,2025-06-30
IT,IT,3Y,IT3Y,2.357,2025-07-31
IT,IT,3Y,IT3Y,2.3458,2025-08-31
IT,IT,3Y,IT3Y,2.3708,2025-09-30
IT,IT,3Y,IT3Y,2.2606,2025-10-31
IT,IT,3Y,IT3y,2.33,2025-11-19
IT,IT,52W,IT52W,4.21,1998-07-31
IT,IT,52W,IT52W,4.12,1998-08-31
IT,IT,52W,IT52W,3.78,1998-09-30
IT,IT,52W,IT52W,3.4,1998-10-31
IT,IT,52W,IT52W,3.25,1998-11-30
IT,IT,52W,IT52W,3.18,1998-12-31
IT,IT,52W,IT52W,0.786,2009-07-31
IT,IT,52W,IT52W,0.73,2009-08-31
IT,IT,52W,IT52W,0.685,2009-09-30
IT,IT,52W,IT52W,0.712,2009-10-31
IT,IT,52W,IT52W,0.833,2009-11-30
IT,IT,52W,IT52W,0.898,2009-12-31
IT,IT,52W,IT52W,0.976,2010-01-31
IT,IT,52W,IT52W,0.85,2010-02-28
IT,IT,52W,IT52W,0.798,2010-03-31
IT,IT,52W,IT52W,0.968,2010-04-30
IT,IT,52W,IT52W,1.34,2010-05-31
IT,IT,52W,IT52W,1.298,2010-06-30
IT,IT,52W,IT52W,1.375,2010-07-31
IT,IT,52W,IT52W,1.165,2010-08-31
IT,IT,52W,IT52W,1.546,2010-09-30
IT,IT,52W,IT52W,1.548,2010-10-31
IT,IT,52W,IT52W,2.923,2010-11-30
IT,IT,52W,IT52W,2.016,2010-12-31
IT,IT,52W,IT52W,1.853,2011-01-31
IT,IT,52W,IT52W,1.855,2011-02-28
IT,IT,52W,IT52W,1.767,2011-03-31
IT,IT,52W,IT52W,1.99,2011-04-30
IT,IT,52W,IT52W,2.063,2011-05-31
IT,IT,52W,IT52W,2.435,2011-06-30
IT,IT,52W,IT52W,3.034,2011-07-31
IT,IT,52W,IT52W,2.827,2011-08-31
IT,IT,52W,IT52W,3.44,2011-09-30
IT,IT,52W,IT52W,4.601,2011-10-31
IT,IT,52W,IT52W,5.826,2011-11-30
IT,IT,52W,IT52W,3.922,2011-12-31
IT,IT,52W,IT52W,2.283,2012-01-31
IT,IT,52W,IT52W,1.252,2012-02-29
IT,IT,52W,IT52W,1.697,2012-03-31
IT,IT,52W,IT52W,2.241,2012-04-30
IT,IT,52W,IT52W,3.616,2012-05-31
IT,IT,52W,IT52W,3.48,2012-06-30
IT,IT,52W,IT52W,2.823,2012-07-31
IT,IT,52W,IT52W,2.064,2012-08-31
IT,IT,52W,IT52W,1.896,2012-09-30
IT,IT,52W,IT52W,1.713,2012-10-31
IT,IT,52W,IT52W,1.522,2012-11-30
IT,IT,52W,IT52W,1.348,2012-12-31
IT,IT,52W,IT52W,1.167,2013-01-31
IT,IT,52W,IT52W,1.33,2013-02-28
IT,IT,52W,IT52W,1.21,2013-03-31
IT,IT,52W,IT52W,0.715,2013-04-30
IT,IT,52W,IT52W,0.797,2013-05-31
IT,IT,52W,IT52W,1.41,2013-06-30
IT,IT,52W,IT52W,1.147,2013-07-31
IT,IT,52W,IT52W,1.171,2013-08-31
IT,IT,52W,IT52W,1.153,2013-09-30
IT,IT,52W,IT52W,0.771,2013-10-31
IT,IT,52W,IT52W,0.739,2013-11-30
IT,IT,52W,IT52W,0.958,2013-12-31
IT,IT,52W,IT52W,0.743,2014-01-31
IT,IT,52W,IT52W,0.599,2014-02-28
IT,IT,52W,IT52W,0.625,2014-03-31
IT,IT,52W,IT52W,0.619,2014-04-30
IT,IT,52W,IT52W,0.578,2014-05-31
IT,IT,52W,IT52W,0.392,2014-06-30
IT,IT,52W,IT52W,0.327,2014-07-31
IT,IT,52W,IT52W,0.278,2014-08-31
IT,IT,52W,IT52W,0.275,2014-09-30
IT,IT,52W,IT52W,0.403,2014-10-31
IT,IT,52W,IT52W,0.35,2014-11-30
IT,IT,52W,IT52W,0.318,2014-12-31
IT,IT,52W,IT52W,0.196,2015-01-31
IT,IT,52W,IT52W,0.15,2015-02-28
IT,IT,52W,IT52W,0.033,2015-03-31
IT,IT,52W,IT52W,0.048,2015-04-30
IT,IT,52W,IT52W,0.023,2015-05-31
IT,IT,52W,IT52W,0.154,2015-06-30
IT,IT,52W,IT52W,0.033,2015-07-31
IT,IT,52W,IT52W,0.063,2015-08-31
IT,IT,52W,IT52W,0.067,2015-09-30
IT,IT,52W,IT52W,-0.008,2015-10-31
IT,IT,52W,IT52W,0.014,2015-11-30
IT,IT,52W,IT52W,0.021,2015-12-31
IT,IT,52W,IT52W,-0.059,2016-01-31
IT,IT,52W,IT52W,-0.037,2016-02-29
IT,IT,52W,IT52W,-0.071,2016-03-31
IT,IT,52W,IT52W,-0.074,2016-04-30
IT,IT,52W,IT52W,-0.162,2016-05-31
IT,IT,52W,IT52W,-0.174,2016-06-30
IT,IT,52W,IT52W,-0.166,2016-07-31
IT,IT,52W,IT52W,-0.208,2016-08-31
IT,IT,52W,IT52W,-0.229,2016-09-30
IT,IT,52W,IT52W,-0.186,2016-10-31
IT,IT,52W,IT52W,-0.17,2016-11-30
IT,IT,52W,IT52W,-0.291,2016-12-31
IT,IT,52W,IT52W,-0.251,2017-01-31
IT,IT,52W,IT52W,-0.255,2017-02-28
IT,IT,52W,IT52W,-0.229,2017-03-31
IT,IT,52W,IT52W,-0.268,2017-04-30
IT,IT,52W,IT52W,-0.322,2017-05-31
IT,IT,52W,IT52W,-0.382,2017-06-30
IT,IT,52W,IT52W,-0.337,2017-07-31
IT,IT,52W,IT52W,-0.331,2017-08-31
IT,IT,52W,IT52W,-0.348,2017-09-30
IT,IT,52W,IT52W,-0.366,2017-10-31
IT,IT,52W,IT52W,-0.413,2017-11-30
IT,IT,52W,IT52W,-0.45,2017-12-31
IT,IT,52W,IT52W,-0.412,2018-01-31
IT,IT,52W,IT52W,-0.392,2018-02-28
IT,IT,52W,IT52W,-0.416,2018-03-31
IT,IT,52W,IT52W,-0.391,2018-04-30
IT,IT,52W,IT52W,0.56,2018-05-31
IT,IT,52W,IT52W,0.254,2018-06-30
IT,IT,52W,IT52W,0.21,2018-07-31
IT,IT,52W,IT52W,0.882,2018-08-31
IT,IT,52W,IT52W,0.76,2018-09-30
IT,IT,52W,IT52W,0.557,2018-10-31
IT,IT,52W,IT52W,0.38,2018-11-30
IT,IT,52W,IT52W,0.03,2018-12-31
IT,IT,52W,IT52W,0.06,2019-01-31
IT,IT,52W,IT52W,0.2,2019-02-28
IT,IT,52W,IT52W,0.039,2019-03-31
IT,IT,52W,IT52W,0.047,2019-04-30
IT,IT,52W,IT52W,0.113,2019-05-31
IT,IT,52W,IT52W,-0.045,2019-06-30
IT,IT,52W,IT52W,-0.17,2019-07-31
IT,IT,52W,IT52W,-0.245,2019-08-31
IT,IT,52W,IT52W,-0.217,2019-09-30
IT,IT,52W,IT52W,-0.202,2019-10-31
IT,IT,52W,IT52W,-0.135,2019-11-30
IT,IT,52W,IT52W,-0.189,2019-12-31
IT,IT,52W,IT52W,-0.281,2020-01-31
IT,IT,52W,IT52W,-0.163,2020-02-29
IT,IT,52W,IT52W,0.13,2020-03-31
IT,IT,52W,IT52W,0.264,2020-04-30
IT,IT,52W,IT52W,0.145,2020-05-31
IT,IT,52W,IT52W,-0.177,2020-06-30
IT,IT,52W,IT52W,-0.22,2020-07-31
IT,IT,52W,IT52W,-0.24,2020-08-31
IT,IT,52W,IT52W,-0.321,2020-09-30
IT,IT,52W,IT52W,-0.429,2020-10-31
IT,IT,52W,IT52W,-0.461,2020-11-30
IT,IT,52W,IT52W,-0.467,2020-12-31
IT,IT,52W,IT52W,-0.395,2021-01-31
IT,IT,52W,IT52W,-0.341,2021-02-28
IT,IT,52W,IT52W,-0.444,2021-03-31
IT,IT,52W,IT52W,-0.441,2021-04-30
IT,IT,52W,IT52W,-0.462,2021-05-31
IT,IT,52W,IT52W,-0.494,2021-06-30
IT,IT,52W,IT52W,-0.502,2021-07-31
IT,IT,52W,IT52W,-0.493,2021-08-31
IT,IT,52W,IT52W,-0.496,2021-09-30
IT,IT,52W,IT52W,-0.397,2021-10-31
IT,IT,52W,IT52W,-0.511,2021-11-30
IT,IT,52W,IT52W,-0.483,2021-12-31
IT,IT,52W,IT52W,-0.454,2022-01-31
IT,IT,52W,IT52W,-0.5,2022-02-28
IT,IT,52W,IT52W,-0.388,2022-03-31
IT,IT,52W,IT52W,-0.045,2022-04-30
IT,IT,52W,IT52W,0.299,2022-05-31
IT,IT,52W,IT52W,0.555,2022-06-30
IT,IT,52W,IT52W,0.758,2022-07-31
IT,IT,52W,IT52W,1.43,2022-08-31
IT,IT,52W,IT52W,2.292,2022-09-30
IT,IT,52W,IT52W,2.584,2022-10-31
IT,IT,52W,IT52W,2.531,2022-11-30
IT,IT,52W,IT52W,3.081,2022-12-31
IT,IT,52W,IT52W,3.046,2023-01-31
IT,IT,52W,IT52W,3.461,2023-02-28
IT,IT,52W,IT52W,3.282,2023-03-31
IT,IT,52W,IT52W,3.439,2023-04-30
IT,IT,52W,IT52W,3.533,2023-05-31
IT,IT,52W,IT52W,3.854,2023-06-30
IT,IT,52W,IT52W,3.823,2023-07-31
IT,IT,52W,IT52W,3.804,2023-08-31
IT,IT,52W,IT52W,3.99,2023-09-30
IT,IT,52W,IT52W,3.9,2023-10-31
IT,IT,52W,IT52W,3.641,2023-11-30
IT,IT,52W,IT52W,3.365,2023-12-31
IT,IT,52W,IT52W,3.342,2024-01-31
IT,IT,52W,IT52W,3.614,2024-02-29
IT,IT,52W,IT52W,3.602,2024-03-31
IT,IT,52W,IT52W,3.618,2024-04-30
IT,IT,52W,IT52W,3.604,2024-05-31
IT,IT,52W,IT52W,3.515,2024-06-30
IT,IT,52W,IT52W,3.239,2024-07-31
IT,IT,52W,IT52W,3.057,2024-08-31
IT,IT,52W,IT52W,2.82,2024-09-30
IT,IT,52W,IT52W,2.796,2024-10-31
IT,IT,52W,IT52W,2.427,2024-11-30
IT,IT,52W,IT52W,2.465,2024-12-31
IT,IT,52W,IT52W,2.334,2025-01-31
IT,IT,52W,IT52W,2.227,2025-02-28
IT,IT,52W,IT52W,2.235,2025-03-31
IT,IT,52W,IT52W,1.977,2025-04-30
IT,IT,52W,IT52W,1.9355,2025-05-31
IT,IT,52W,IT52W,1.981,2025-06-30
IT,IT,52W,IT52W,2.072,2025-07-31
IT,IT,52W,IT52W,2.032,2025-08-31
IT,IT,52W,IT52W,1.919,2025-09-30
IT,IT,52W,IT52W,2.049,2025-10-31
IT,IT,5Y,IT5Y,4.303,2010-08-31
IT,IT,5Y,IT5Y,4.368,2010-09-30
IT,IT,5Y,IT5Y,4.413,2010-10-31
IT,IT,5Y,IT5Y,5.04,2010-11-30
IT,IT,5Y,IT5Y,5.11,2010-12-31
IT,IT,5Y,IT5Y,5.117,2011-01-31
IT,IT,5Y,IT5Y,5.274,2011-02-28
IT,IT,5Y,IT5Y,5.308,2011-03-31
IT,IT,5Y,IT5Y,5.197,2011-04-30
IT,IT,5Y,IT5Y,5.113,2011-05-31
IT,IT,5Y,IT5Y,5.218,2011-06-30
IT,IT,5Y,IT5Y,6.201,2011-07-31
IT,IT,5Y,IT5Y,5.838,2011-08-31
IT,IT,5Y,IT5Y,6.288,2011-09-30
IT,IT,5Y,IT5Y,6.585,2011-10-31
IT,IT,5Y,IT5Y,7.377,2011-11-30
IT,IT,5Y,IT5Y,7.022,2011-12-31
IT,IT,5Y,IT5Y,6.239,2012-01-31
IT,IT,5Y,IT5Y,5.537,2012-02-29
IT,IT,5Y,IT5Y,5.486,2012-03-31
IT,IT,5Y,IT5Y,5.757,2012-04-30
IT,IT,5Y,IT5Y,6.133,2012-05-31
IT,IT,5Y,IT5Y,6.407,2012-06-30
IT,IT,5Y,IT5Y,6.688,2012-07-31
IT,IT,5Y,IT5Y,6.265,2012-08-31
IT,IT,5Y,IT5Y,5.799,2012-09-30
IT,IT,5Y,IT5Y,5.442,2012-10-31
IT,IT,5Y,IT5Y,5.049,2012-11-30
IT,IT,5Y,IT5Y,5.019,2012-12-31
IT,IT,5Y,IT5Y,4.748,2013-01-31
IT,IT,5Y,IT5Y,5.131,2013-02-28
IT,IT,5Y,IT5Y,5.15,2013-03-31
IT,IT,5Y,IT5Y,4.358,2013-04-30
IT,IT,5Y,IT5Y,4.474,2013-05-31
IT,IT,5Y,IT5Y,4.84,2013-06-30
IT,IT,5Y,IT5Y,4.771,2013-07-31
IT,IT,5Y,IT5Y,4.773,2013-08-31
IT,IT,5Y,IT5Y,4.858,2013-09-30
IT,IT,5Y,IT5Y,4.511,2013-10-31
IT,IT,5Y,IT5Y,4.435,2013-11-30
IT,IT,5Y,IT5Y,4.444,2013-12-31
IT,IT,5Y,IT5Y,4.182,2014-01-31
IT,IT,5Y,IT5Y,3.965,2014-02-28
IT,IT,5Y,IT5Y,3.786,2014-03-31
IT,IT,5Y,IT5Y,3.625,2014-04-30
IT,IT,5Y,IT5Y,3.503,2014-05-31
IT,IT,5Y,IT5Y,3.342,2014-06-30
IT,IT,5Y,IT5Y,3.233,2014-07-31
IT,IT,5Y,IT5Y,3.067,2014-08-31
IT,IT,5Y,IT5Y,2.993,2014-09-30
IT,IT,5Y,IT5Y,3.063,2014-10-31
IT,IT,5Y,IT5Y,2.753,2014-11-30
IT,IT,5Y,IT5Y,2.581,2014-12-31
IT,IT,5Y,IT5Y,2.134,2015-01-31
IT,IT,5Y,IT5Y,1.762,2015-02-28
IT,IT,5Y,IT5Y,1.609,2015-03-31
IT,IT,5Y,IT5Y,1.983,2015-04-30
IT,IT,5Y,IT5Y,2.323,2015-05-31
IT,IT,5Y,IT5Y,2.768,2015-06-30
IT,IT,5Y,IT5Y,2.25,2015-07-31
IT,IT,5Y,IT5Y,2.395,2015-08-31
IT,IT,5Y,IT5Y,2.232,2015-09-30
IT,IT,5Y,IT5Y,1.998,2015-10-31
IT,IT,5Y,IT5Y,1.9016,2015-11-30
IT,IT,5Y,IT5Y,2.0216,2015-12-31
IT,IT,5Y,IT5Y,1.9422,2016-01-31
IT,IT,5Y,IT5Y,1.8909,2016-02-29
IT,IT,5Y,IT5Y,1.7471,2016-03-31
IT,IT,5Y,IT5Y,1.9709,2016-04-30
IT,IT,5Y,IT5Y,1.9012,2016-05-31
IT,IT,5Y,IT5Y,1.7253,2016-06-30
IT,IT,5Y,IT5Y,1.5529,2016-07-31
IT,IT,5Y,IT5Y,1.5144,2016-08-31
IT,IT,5Y,IT5Y,1.5484,2016-09-30
IT,IT,5Y,IT5Y,2.0145,2016-10-31
IT,IT,5Y,IT5Y,2.3164,2016-11-30
IT,IT,5Y,IT5Y,2.1559,2016-12-31
IT,IT,5Y,IT5Y,2.5992,2017-01-31
IT,IT,5Y,IT5Y,2.4326,2017-02-28
IT,IT,5Y,IT5Y,2.734,2017-03-31
IT,IT,5Y,IT5Y,2.764,2017-04-30
IT,IT,5Y,IT5Y,2.723,2017-05-31
IT,IT,5Y,IT5Y,2.75,2017-06-30
IT,IT,5Y,IT5Y,2.663,2017-07-31
IT,IT,5Y,IT5Y,2.622,2017-08-31
IT,IT,5Y,IT5Y,2.703,2017-09-30
IT,IT,5Y,IT5Y,2.399,2017-10-31
IT,IT,5Y,IT5Y,2.349,2017-11-30
IT,IT,5Y,IT5Y,2.618,2017-12-31
IT,IT,5Y,IT5Y,2.566,2018-01-31
IT,IT,5Y,IT5Y,2.501,2018-02-28
IT,IT,5Y,IT5Y,2.278,2018-03-31
